index,Class,Subclass,Post_code,Post_NM,Main_YN,Division,ADDR,ADDR_Road
2979,전북지방우정청,익산우체국,56002580,익산삼기우체국,,별정국,전라북도 익산시 삼기면 간촌리 147-75,전라북도 익산시 삼기면 황금로 516
2980,전북지방우정청,익산우체국,56005730,익산원광대학교우편취급국,,취급국,"전라북도 익산시 신동 272, 원광대학교 학생회관",전라북도 익산시 익산대로 460
2981,전북지방우정청,익산우체국,56002680,익산서송학우편취급국,,취급국,전라북도 익산시 송학동 385-29,전라북도 익산시 배산로1길 50
2982,전북지방우정청,익산우체국,56002710,익산소라우편취급국,,취급국,전라북도 익산시 신동 817-31,전라북도 익산시 인북로 333
2983,전북지방우정청,익산우체국,56002700,익산터질목우편취급국,,취급국,전라북도 익산시 어양동 606-1 쌍용아파트상가,전라북도 익산시 동서로61길 8
2984,전북지방우정청,정읍우체국,56003010,정읍우체국,총괄국,4급,전라북도 정읍시 수성동 558-2,전라북도 정읍시 중앙로 119
2985,전북지방우정청,정읍우체국,56003040,정읍신태인우체국,,5급,전라북도 정읍시 신태인읍 신태인리 157-14,전라북도 정읍시 신태인읍 신태인1길 31-8
2986,전북지방우정청,정읍우체국,56003020,정읍태인우체국,,6급,전라북도 정읍시 태인면 태성리 554-1,전라북도 정읍시 태인면 향교1길 5
2987,전북지방우정청,정읍우체국,56003030,정읍고부우체국,,6급,전라북도 정읍시 고부면 고부리 148,전라북도 정읍시 고부면 교동3길 10-9
2988,전북지방우정청,정읍우체국,56003050,정읍칠보우체국,,6급,전라북도 정읍시 칠보면 시산리 602-3,전라북도 정읍시 칠보면 칠보중앙로 103
2989,전북지방우정청,정읍우체국,56003080,정읍산외우체국,,6급,전라북도 정읍시 산외면 평사리 465-6,전라북도 정읍시 산외면 운전2길 2
2990,전북지방우정청,정읍우체국,56003100,정읍감곡우체국,,6급,전라북도 정읍시 감곡면 방교리 249-2,전라북도 정읍시 감곡면 원삼3길 2
2991,전북지방우정청,정읍우체국,56003180,정읍상동우체국,,6급,전라북도 정읍시 상동 401-3,전라북도 정읍시 충정로 120
2992,전북지방우정청,정읍우체국,56003190,정읍수성동우체국,,6급,전라북도 정읍시 수성동 919-5,전라북도 정읍시 수성로 45
2993,전북지방우정청,정읍우체국,56003060,정읍입암우체국,,별정국,전라북도 정읍시 입암면 마석리 145-7,전라북도 정읍시 입암면 정읍남로 793-4
2994,전북지방우정청,정읍우체국,56003070,정읍이평우체국,,별정국,전라북도 정읍시 이평면 두지리 159-1,전라북도 정읍시 이평면 황토현로 311
2995,전북지방우정청,정읍우체국,56003090,정읍정우우체국,,별정국,전라북도 정읍시 정우면 초강리 58-2,전라북도 정읍시 정우면 정신로 584-1
2996,전북지방우정청,정읍우체국,56003110,정읍소성우체국,,별정국,전라북도 정읍시 소성면 보화리 181-9,전라북도 정읍시 소성면 보화1길 129-1
2997,전북지방우정청,정읍우체국,56003120,정읍북면우체국,,별정국,전라북도 정읍시 북면 한교리 339-2,전라북도 정읍시 북면 정읍북로 502
2998,전북지방우정청,정읍우체국,56003130,정읍산내우체국,,별정국,전라북도 정읍시 산내면 능교리 434-3,전라북도 정읍시 산내면 능교1길 18
2999,전북지방우정청,정읍우체국,56003140,정읍덕천우체국,,별정국,전라북도 정읍시 덕천면 우덕리 388-2,전라북도 정읍시 덕천면 내정3길 4
3000,전북지방우정청,정읍우체국,56003150,정읍영원우체국,,별정국,전라북도 정읍시 영원면 은선리 182-5,전라북도 정읍시 영원면 영원로 1084-1
3001,전북지방우정청,정읍우체국,56003160,정읍옹동우체국,,별정국,전라북도 정읍시 옹동면 칠석리 149-3,전라북도 정읍시 옹동면 옹지동촌로 224
3002,전북지방우정청,정읍우체국,56003220,정읍금붕동우편취급국,,취급국,전라북도 정읍시 금붕동 115,전라북도 정읍시 내장산로 283
3003,전북지방우정청,완주우체국,56002770,완주우체국,총괄국,4급,전라북도 완주군 삼례읍 삼례리 927-2,전라북도 완주군 삼례읍 삼봉로 19
3004,전북지방우정청,완주우체국,56002790,완주고산우체국,,6급,전라북도 완주군 고산면 읍내리 578-2,전라북도 완주군 고산면 고산로 96
3005,전북지방우정청,완주우체국,56002780,완주봉동우체국,,6급,전라북도 완주군 봉동읍 장기리 217-3,전라북도 완주군 봉동읍 봉동로 157
3006,전북지방우정청,완주우체국,56002890,완주경천출장소,,출장소,전라북도 완주군 경천면 경천리 225-16,전라북도 완주군 경천면 대둔산로 238
3007,전북지방우정청,완주우체국,56002800,완주구이우체국,,6급,전라북도 완주군 구이면 두현리 540-1,전라북도 완주군 구이면 하학길 6
3008,전북지방우정청,완주우체국,56002910,전주과학산업단지우체국,,6급,전라북도 완주군 봉동읍 전주우편집중국내,전라북도 완주군 봉동읍 둔산3로 102
3009,전북지방우정청,완주우체국,56002810,완주소양우체국,,별정국,전라북도 완주군 소양면 황운리 650,전라북도 완주군 소양면 소양로 232
3010,전북지방우정청,완주우체국,56002820,완주운주우체국,,별정국,전라북도 완주군 운주면 장선리 509-7,전라북도 완주군 운주면 운주로 108
3011,전북지방우정청,완주우체국,56002830,완주용진우체국,,별정국,전라북도 완주군 용진면 용흥리 854-7,전라북도 완주군 용진면 완주로 178
3012,전북지방우정청,완주우체국,56002840,완주화산우체국,,별정국,전라북도 완주군 화산면 화평리 552-2,전라북도 완주군 화산면 화산로 830-18
3013,전북지방우정청,완주우체국,56002850,완주이서우체국,,별정국,전라북도 완주군 이서면 상개리 560-6,전라북도 완주군 이서면 이서로 65
3014,전북지방우정청,완주우체국,56002860,완주상관우체국,,6급,전라북도 완주군 상관면 신리 660-2,전라북도 완주군 상관면 신리로 59
3015,전북지방우정청,완주우체국,56002870,완주동상우체국,,별정국,전라북도 완주군 동상면 신월리 543-1,전라북도 완주군 동상면 동상로 1412
3016,전북지방우정청,완주우체국,56002880,완주비봉우체국,,별정국,전라북도 완주군 비봉면 소농리 532,전라북도 완주군 비봉면 비봉소농길 27
3017,전북지방우정청,완주우체국,56002920,우석대학교우편취급국,,취급국,전라북도 완주군 삼례읍 후정리 490 우석대학교내,전라북도 완주군 삼례읍 삼례로 443
3018,전북지방우정청,김제우체국,56002110,김제우체국,총괄국,4급,전라북도 김제시 요촌동 575,전라북도 김제시 중앙로 85
3019,전북지방우정청,김제우체국,56002130,김제금구우체국,,6급,전라북도 김제시 금구면 금구리 440,전라북도 김제시 금구면 금구로 45
3020,전북지방우정청,김제우체국,56002120,김제만경우체국,,6급,전라북도 김제시 만경읍 만경리 335-4,전라북도 김제시 만경읍 두내산로 48
3021,전북지방우정청,김제우체국,56002140,김제금산우체국,,6급,전라북도 김제시 금산면 원평리 22-5,전라북도 김제시 금산면 모악로 3
3022,전북지방우정청,김제우체국,56002150,김제죽산우체국,,6급,전라북도 김제시 죽산면 죽산리 600-43,전라북도 김제시 죽산면 해학로 20
3023,전북지방우정청,김제우체국,56002260,김제부량우체국,,6급,전라북도 김제시 부량면 대평리 21-28,전라북도 김제시 부량면 부량로 11
3024,전북지방우정청,김제우체국,56002270,김제백구우체국,,6급,전라북도 김제시 백구면 반월리 210-8,전라북도 김제시 백구면 번영로 2514
3025,전북지방우정청,김제우체국,56002280,김제신풍동우체국,,6급,전라북도 김제시 신풍동 487-5,전라북도 김제시 중앙로 206
3026,전북지방우정청,김제우체국,56002160,김제봉남우체국,,별정국,전라북도 김제시 봉남면 대송리 599-3,전라북도 김제시 봉남면 봉남로 429-1
3027,전북지방우정청,김제우체국,56002170,김제광활우체국,,별정국,전라북도 김제시 광활면 옥포리 672-92,전라북도 김제시 광활면 광활11길 30-4
3028,전북지방우정청,김제우체국,56002190,김제청하우체국,,별정국,전라북도 김제시 청하면 동지산리 1061-32,전라북도 김제시 청하면 만경로 1433
3029,전북지방우정청,김제우체국,56002200,김제진봉우체국,,별정국,전라북도 김제시 진봉면 고사리 7-48,전라북도 김제시 진봉면 진봉로 488
3030,전북지방우정청,김제우체국,56002210,김제성덕우체국,,별정국,전라북도 김제시 성덕면 남포리 251-6,전라북도 김제시 성덕면 지평선로 90
3031,전북지방우정청,김제우체국,56002220,김제백산우체국,,별정국,전라북도 김제시 백산면 하정리 67-26,전라북도 김제시 백산면 학당길 6
3032,전북지방우정청,김제우체국,56002230,김제용지우체국,,별정국,전라북도 김제시 용지면 구암리 375,전라북도 김제시 용지면 용지로 448
3033,전북지방우정청,김제우체국,56002240,김제월촌동우체국,,별정국,전라북도 김제시 입석동 355-2,전라북도 김제시 벽골제로 802
3034,전북지방우정청,김제우체국,56002250,김제황산우체국,,별정국,전라북도 김제시 황산면 봉월리 618-15,전라북도 김제시 황산면 용마로 64
3035,전북지방우정청,김제우체국,56002290,김제역전우편취급국,,취급국,전라북도 김제시 신풍동 44-8,전라북도 김제시 중앙로 279
3036,전북지방우정청,김제우체국,56005780,김제공덕우편취급국,,취급국,전라북도 김제시 공덕면 마현리 742-18,전라북도 김제시 공덕면 공덕로 238
3037,전북지방우정청,남원우체국,56000500,남원우체국,총괄국,5급,전라북도 남원시 하정동 189-3,전라북도 남원시 광한북로 66
3038,전북지방우정청,남원우체국,56000560,남원주천출장소,,출장소,전라북도 남원시 주천면 장안리 246-4,전라북도 남원시 주천면 외평2길 25
3039,전북지방우정청,남원우체국,56000510,남원운봉우체국,,6급,전라북도 남원시 운봉읍 서천리 233-24,전라북도 남원시 운봉읍 운성로 27
3040,전북지방우정청,남원우체국,56000520,남원금지우체국,,6급,전라북도 남원시 금지면 신월리 79-1,전라북도 남원시 금지면 택내길 12
3041,전북지방우정청,남원우체국,56000670,남원도통동우체국,,6급,전라북도 남원시 도통동 592-1,전라북도 남원시 춘향로 15
